row,dataset_row,base_value,prediction,ClsNmCtnWeb,MtdNmCtnSend,MtdNmCtnExecut,MtdModFINAL,ClsNmCtnInput,ClsNmEndsReq,ClsNmCtnRedirect,ParamDfSiMtdRun,ParamTypCtnSql,ParamDfSiMtdDump,ParamDfSiMtdStream,MtdWritInvkd,MtdSetInvkd,MtdNmCtnHandl,ParamDfSiMtdLog,MtdModPRIVATE,ClsNmCtnManager,RtnTypResultSet,MtdExecutInvkd,ClsFINAL,ParamDfSiMtdPrint,MtdUpdatInvkd,ClsWebInvkd,MtdNmCtnLog,ParamTypCtnDb,ParamDfSiMtdExecut,MtdRunInvkd,ParamTypCtnStr,ParamDfSiMtdUpdat,MtdReplacInvkd,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,ClsLogInvkd,MtdParsInvkd,ParamTypCtnWeb,ParamDfSiMtdHandl,MtdModPUBLIC,ParamTypCtn.io.,ClsNmEndsRender,MtdNmCtnWrit,InnerCls,MtdLogInvkd,MtdNmCtnPrint,MtdPutInvkd,ClsDbInvkd,ParamTypCtnStringbuilder,ParamDfSiMtdWrit,ClsNmCtnResponse,ClsNmCtnJdbc,MtdNmStrtSet,ClsSTATIC,MtdNmCtnUpdat,MtdNmCtnRedirect,ParamDfSiMtdSet,MtdNmCtnStream,ParamDfSiMtdPut,Implicit method,Cls.io.Invkd,Cls.net.Invkd,ClsNmCtn.io.,MtdHandlInvkd,ClsNmCtnHtml,MtdNmStrtOn,ClsAnonymous,ParamTypCtnChar[],MtdNmCtnReplac,MtdPrintInvkd,ClsNmCtnNet,MtdConstructor,ParamDfSiMtdSend,MtdSendInvkd,MtdNmCtnRun,ParamTypCtnCharsequence,ParamTypCtnByte[],MtdLoneGetterOrSetter,ParamDfSiMtdPars,MtdCtnParams,MtdNmCtnDump,MtdDumpInvkd,ClsNmCtnSql,ClsPUBLIC,MtdNmCtnSetheader
10,4483,0.20800000000000002,2.7755575615628914e-17,0.0,-0.0005661157456530285,-0.0031897833943983584,0.0,0.0,-0.0001825091192717963,0.0,-0.0013713759022799114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035589630354422096,0.0,0.0,0.0,-0.0025984778278240225,0.0,0.0,-0.0033403678766776293,0.0,0.0,0.0,0.0,0.0,-7.598579334210333e-05,0.0,-0.00015984076772670926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015237224867773648,0.0,-0.02001460490022044,0.0,0.0,0.0,-0.014000012184970557,0.0,0.0,0.0,-0.00027488373409945474,0.0,0.0,0.0,0.0,0.0,-0.025919808811420014,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002692011745059699,0.0,0.0,0.0,0.0,-0.004142815370557294,-0.003360466819516051,-0.0001882080214891718,0.0,0.0,0.0,-0.0011120642665158585,0.0,0.0,-0.016973427886346756,-0.0015714883435364205,-0.09837640819501879,0.0,0.0,-0.006600818580509732,0.0,0.0
11,2534,0.20800000000000002,0.0,0.0,-0.00010273798136888961,-0.003120325836587306,0.0,0.0,0.0,0.0,-0.0006268915718011113,0.0,0.0,0.0,0.0,-0.000400738680121474,-0.0003585886998936693,-0.003744714661644136,0.0,0.0,-0.0002966685616720747,-0.0022277700300131703,0.0,0.0,-0.0035026520772772625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005391713015631329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020185559340917026,0.0,0.0,0.0,-0.014530864243852288,0.0,0.0,0.0,-0.00047126851760881524,0.0,0.0,0.0,0.0,0.0,-0.026381187584500886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023327149127424918,0.0,0.0,0.0,-0.0034602941887885187,-0.003772628939564621,0.0,0.0,0.0,0.0,-0.0014213024096697252,0.0,0.0,-0.01740908020026606,-0.001211579297097646,-0.09768667124830925,0.0,0.0,-0.00631603313620871,0.0,0.0
12,9177,0.20800000000000002,0.0,0.0,-9.992617760530421e-05,-0.0033134775424376573,0.0,0.0,0.0,0.0,-0.0016613225896111377,0.0,0.0,0.0,-0.00017647371712123223,0.0,-0.00016047341098833305,-0.0033066235133206927,0.0,0.0,-0.0001248734703918069,-0.002375835306034529,0.0,0.0,-0.003641005113362687,0.0,0.0,0.0,0.0,-0.00023231372398001545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02020565709085964,0.0,0.0,0.0,-0.014215603076128737,0.0,0.0,0.0,-0.0005377680482852177,0.0,0.0,0.0,-0.0004199265183344258,0.0,-0.025593802250834772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036710574041225828,-0.0033233066127842793,0.0,0.0,0.0,0.0,-0.0010206229345951973,0.0,0.0,-0.018015382588225933,-0.0010157667022707034,-0.09849049516440994,0.0,0.0,-0.006398287044295181,0.0,0.0
13,9176,0.20800000000000002,0.0,0.0,-0.0003527961170113452,-0.0030877291189217084,0.0,0.0,0.0,0.0,-0.000966272511217975,0.0,0.0,0.0,0.0,-0.00012222480857950298,0.0,-0.004029381367270881,0.0,0.0,-0.0002970336623966934,-0.0023810333161998114,0.0,0.0,-0.003433305029657075,0.0,0.0,0.0,0.0,0.0,-8.411219536611633e-05,0.0,-8.292503537584462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011785895252096367,0.0,0.0,-0.019974240754800497,0.0,0.0,0.0,-0.0136888804903633,0.0,0.0,0.0,-0.0004449734282246533,-0.00012725985379005722,0.0,0.0,0.0,-7.020585525951707e-05,-0.02562588883909645,0.0,0.0,0.0,-0.0004003178347188566,0.0,0.0,-0.0004066683541673562,0.0,0.0,0.0,0.0,-0.003351149812860248,-0.003221442809874946,0.0,0.0,0.0,-0.00045993568162418393,-0.0018182164367766898,0.0,0.0,-0.017253553904959338,-0.0010813944805254986,-0.09961964900598032,0.0,0.0,-0.005501550342460193,0.0,0.0
14,7951,0.20800000000000002,1.0000000000000002,0.0,0.0,-0.004298753633629702,0.0,0.0,0.0,0.0,-0.002662870965554209,0.0,0.0,0.0,0.0,0.0,0.0,-0.003805858014283186,0.0,0.0,0.0,0.0,0.0,0.0,-0.002953095401483224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019636689848269374,0.0,0.0,0.0,-0.017105097629026962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02386450071528324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033452099884336405,-0.003474681084497019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247447882083995,0.0,0.2542950124095489,0.0,0.0,-0.005893043337487747,0.0,0.0
15,2926,0.20800000000000002,1.0,0.0,0.0,-0.004281490735421587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391305173225459,0.0,0.0,0.0,0.0,0.0,0.0,-0.003512106985895066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020042486376107012,0.0,0.0,0.0,-0.01775988762686734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023768506385452068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004638763803486853,-0.0027703012325348917,0.0,0.0,0.0,0.0,-0.0023224646413774392,0.0,0.0,-0.015815554403877562,0.0,0.25401897810095164,0.0,0.0,-0.006237933232477677,0.0,0.0
16,1580,0.20800000000000002,-5.551115123125783e-17,0.0,0.0,-0.0038112933211375604,0.0,0.0,0.0,0.0,-0.0009061801778506197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038339460400183723,-0.00013396814081766958,0.0,0.0,-0.002325753846257568,0.0,0.0,-0.003391915229669053,0.0,0.0,0.0,0.0,-0.00045552363201937455,-0.0006586494552369077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197850954148796,0.0,0.0,0.0,-0.014567707890386855,0.0,0.0,0.0,-0.0002697950667899342,0.0,0.0,0.0,-0.0003496891876239996,0.0,-0.025902700854348485,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016161456857354401,0.0,0.0,-0.00042733610381739257,-0.00010536286884139131,-0.0036538166721894628,-0.0036179133007820507,0.0,0.0,0.0,0.0,-0.0012735045352176412,0.0,-0.0001508660228589536,-0.01739574157198054,-0.001244817644740333,-0.09725309438852706,0.0,0.0,-0.006323714065435693,0.0,0.0
17,4598,0.20800000000000002,1.0000000000000002,0.0,-0.010329606263527188,0.0,0.011919820235829288,0.0,0.012988129080015723,0.0,-0.006342343396075998,-0.02127702150999705,0.0,0.0,-0.01393805677076152,0.0,0.0,-0.008372221005442396,0.016667340475481882,0.0111666680633714,0.0045283697739831345,-0.009175884551248938,-0.008252540311277177,0.0,-0.009570769851881537,0.007992687432844542,0.0,0.0,-0.011908367250541197,0.0,0.008093951697484586,-0.004617115832110919,0.0,0.0,0.004232137128595349,0.0,-0.005444419964739372,0.0,-0.012973216257780387,0.0,-0.011937348208236092,0.0,0.0,0.0,0.3292336516155927,0.0,0.009565455710946233,0.005922685340931999,-0.0096692779857801,0.0,0.0,0.0,-0.005870695711292283,-0.004550909741979534,0.0,0.0,0.0,0.0,-0.022706683804750983,0.0,0.0,0.012589478181920749,-0.005765245751929161,0.010601727536013886,-0.005836773840958147,-0.003763084055254487,0.0,0.0,0.013186872058721278,0.0,-0.004817636298736311,0.0,0.0,0.0,0.0,-0.005289441915607444,0.0,-0.010070298651292792,0.0,0.0,0.0,0.16308472260815107,0.0,0.0,0.36073049359360154,0.021974768397715727,0.0
18,128,0.20800000000000002,-5.551115123125783e-17,0.0,-0.00027604504572995443,-0.003897132747402321,0.0,0.0,0.0,0.0,-0.0006353081697133512,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036899099611334496,0.0,0.0,0.0,-0.0023586923981917477,0.0,0.0,-0.003463930061903891,0.0,0.0,0.0,0.0,0.0,-0.0003068136989698393,0.0,-0.00022195214865544722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.176379819101777e-05,0.0,-0.020327324810717903,0.0,-0.00056893274260723,0.0,-0.01434829579849944,0.0,0.0,0.0,-0.00012834802321046342,0.0,0.0,0.0,0.0,0.0,-0.02525906756015193,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014285694073100686,0.0,0.0,0.0,-0.00025457565825401385,-0.0036235431733522864,-0.0029039192995326977,0.0,0.0,0.0,0.0,-0.0017060436460655274,0.0,0.0,-0.017092776742119307,-0.0013577847586949611,-0.09902681930024076,0.0,0.0,-0.006019468788345366,-0.00029869472758614624,0.0
19,438,0.20800000000000002,1.0000000000000002,0.0,0.0,-0.004669326804992595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004474134641646435,0.0,0.0,0.0,-0.0023103956105553665,0.0,0.0,-0.003877911909031217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006644866966352093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019435552617216353,0.0,0.0,0.0,0.6197330935918551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023506217256419326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003756685677793687,-0.0030957326973350243,0.0,0.0,0.0,0.0,-0.0027680096603091633,0.0,0.0,-0.018220893518317995,0.0,0.25873467786966664,0.0,0.0,-0.006997778034256719,0.0,0.0
20,9089,0.20800000000000002,0.0,0.0,-0.000725390100307637,-0.008604404446479239,0.0,0.0,0.0,0.0,-0.0029691437404228277,0.0,0.0,0.0,0.0,0.0,0.0,-0.00772987690887151,0.0,-0.00011196747231821878,-0.0006494013191436695,-0.0038893660080227634,0.0,0.0,-0.00802841908569472,0.0,0.0,0.0,0.0,0.0,0.00100573823364301,0.0,0.0,0.0,0.0,0.0008122965306366195,0.003151536978334207,0.0,0.0,0.0,0.0,0.0,-7.552849510829908e-05,0.0,-0.04121326843062707,0.0,-0.00014272566414077893,0.0,-0.03482440720591589,0.0028131066865842444,0.0,0.0,-0.00296773497819532,0.0,0.0,0.0,0.0,0.0,-0.050260671256536785,0.0,0.0,0.0,0.0,0.0,-0.00010063830120614673,-0.00010428883232016234,0.0,0.0,0.0,0.0,-0.007210334374414647,-0.008104958996200964,0.0,0.0,0.0,0.0,-0.005090698482916201,0.0,0.0,-0.035062551920855896,-0.003004164073846381,0.017535562976017677,0.0,0.0,-0.012448301311670629,0.0,0.0
21,3829,0.20800000000000002,1.0,0.0,0.0,-0.004616252378482238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032924351538957054,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027375910222931605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006256681117597118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02087882694933993,0.0,0.0,0.0,-0.018731531978321357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024029882632780695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005020220375612076,-0.004593819549410444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247424095092351,-0.0018130694887230595,0.25448765723996347,0.0,0.0,-0.007773118337937035,0.0,0.0
22,7803,0.20800000000000002,0.0,0.0,0.0,-0.00450103161245538,0.0,0.0,0.0,0.0,0.0,-0.0035327685439745355,0.0,0.0,0.0,0.0,-0.0010461409710132291,-0.0018578931483449106,0.0,-0.0012666372942496857,0.0,-0.005526970288379946,0.0,0.0,-0.004558840270065803,-0.001067796424727384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007824609079712179,-0.00038440934954750666,0.0,0.0,0.0,0.0,-0.0014919544218073575,0.0,0.0,-0.0007296286683397029,-0.0027286191076781067,0.0,-0.030200962572985962,-0.003132654253523685,0.0,0.005631540107482975,0.2120081831930663,0.0,0.0,0.0,-0.0012436350409903733,0.0,0.0,0.0,0.0,-0.0048305522143040035,-0.03574424954423908,0.0,0.0,0.005139671329064336,0.0,0.0,0.006355550319365308,0.0,0.0,0.0,0.0,0.0,-0.003640479221414134,-0.003991287023540558,0.0,0.0,0.0,0.0,-0.006970979307715955,0.0,0.0,-0.024384210142720346,0.0,-0.28372872559521556,0.0,0.0,-0.00979205902377453,0.0,0.0
23,5539,0.20800000000000002,0.0,0.0,-0.00038498140825101736,-0.008555705137486875,0.0,0.0,0.0,0.0,-0.003213444621517927,0.0,0.0,0.0,0.0,0.0,0.0,-0.007462093693225362,0.0,0.0,-0.0008945473405183625,-0.00404300354879409,0.0,0.0,-0.0081216523226724,0.0,0.0,0.0,0.0,-0.00019669834372974685,0.0010033698829793908,0.0,0.0,0.0,0.0,0.001061443488152649,0.002924672175327214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04135288407228909,0.0,0.0,0.0,-0.03484404660753373,0.0029851693486186814,0.0,0.0,-0.0029457591777976274,0.0,0.0,0.0,0.0,-0.00014835825972750764,-0.04997938917701239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007367866002827411,-0.00791324102453574,0.0,0.0,0.0,0.0,-0.005459226713077291,-0.000252431492712531,-0.00020560455510339372,-0.03479898550591141,-0.0029475261909454663,0.01791198979977196,0.0,0.0,-0.012799199499180514,0.0,0.0
