row,dataset_row,base_value,prediction,ClsNmCtnEncod,ParamDfRtn,MtdModFINAL,RtnTypByte[],MtdModPUBLIC,ClsEscapInvkd,MtdSanitiInvkd,ParamTypCtnStringbuilder,ClsNmEndsEncoder,MtdNmStrtSet,ClsSTATIC,MtdNmCtnEscapeNotUnescape,MtdNmCtnUnescape,MtdNmCtnStrip,MtdNmStrtPut,MethodEncodInvkd,MtdNmCtnVerif,MtdNmStrtGet,MtdNmCtnEncodNotEncoding,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsFINAL,ClsEncodInvkd,RtnTypCharSequence,MethodEscapInvkd,MethodMatchInvkd,MethodRegexInvkd,ParamTypCtnChar[],RtnTypStr,MtdNmCtnReplac,ClsNmCtnValid,MethodStripInvkd,MtdConstructor,ClsNmCtnEscap,ParamTypCtnStr,ParamTypCtnCharsequence,MtdNmStrtHas,ParamTypCtnByte[],MtdNmCtnRegex,ClsRegexInvkd,MtdReplacInvkd,MtdCtnParams,ClsNmCtnSaniti,ClsSanitiInvkd,MtdModSTATIC,MtdNmCtnSaniti,ClsPUBLIC
10,178,0.0018130691716904694,1.8607482175198552e-07,0.0,-3.369429240976414e-06,0.0,0.0,1.1452734594395658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002492414865686605,0.0,0.0,-0.0006574587511568036,-4.3800525115654147e-05,5.7191976821683885e-06,0.0,8.177824180595179e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006211402284216043,0.0,0.0,0.0,0.0,0.0,-2.936427114169225e-05,0.0,0.0,1.0353686465742123e-07,0.0,0.0,1.866627788483095e-07,0.0,0.0,0.0,-0.0002332930589805009,0.0,-8.553023434899974e-07
11,0,0.0018130691716904694,5.446490047877374e-08,0.0,7.127139411294934e-06,0.0,0.0,-0.0003688088079956275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022454330650583358,0.0,0.0,-0.0005754976379498105,-4.317510803955364e-05,3.999568834528524e-07,0.0,-4.401026168005133e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005300153088990189,0.0,0.0,0.0,0.0,0.0,-2.5806665515495198e-05,0.0,0.0,-1.001776690152767e-05,0.0,0.0,-1.0366094758392476e-06,0.0,0.0,0.0,-0.00019508181484648656,0.0,0.00015784224921245953
12,72,0.0018130691716904694,1.8607482175198552e-07,0.0,-3.6358031207489714e-06,0.0,0.0,4.931335361262725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002513963322377254,0.0,0.0,-0.0006535865667915015,-3.757403799611987e-05,2.004456307935155e-06,0.0,6.563323562004003e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006271382109173897,0.0,0.0,0.0,0.0,0.0,-2.6786332256554505e-05,0.0,0.0,3.0269744796267085e-06,0.0,0.0,7.313498604905405e-07,0.0,0.0,0.0,-0.00023011817248624764,0.0,9.491936625127644e-08
13,10,0.0018130691716904694,1.163346191605753e-06,0.0,5.1078791804480645e-06,0.0,0.0,2.5743224607707117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027162731487381916,0.0,0.0,-0.0010655078778924374,-5.5259760143112396e-05,-7.628057972400283e-06,0.0,-7.478507450932348e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007663916793843439,0.0,0.0,0.0,0.0,0.0,0.0005886190520431557,0.0,0.0,1.6662722463770025e-06,0.0,0.0,-1.6150630488326442e-06,0.0,0.0,0.0,-0.0002390619506738882,0.0,-2.033796695687963e-06
14,101,0.0018130691716904694,1.8607482175155184e-07,0.0,-4.135706305124731e-06,0.0,0.0,4.162185353357318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002469753418001714,0.0,0.0,-0.0006615484858155899,-3.88334006089187e-05,-1.7091991278407581e-06,0.0,3.2836275607755084e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006210984495910738,0.0,0.0,0.0,0.0,0.0,-1.9116713251713196e-05,0.0,0.0,-2.3501880491413687e-06,0.0,0.0,-2.904796569109282e-06,0.0,0.0,0.0,-0.00023017605755565253,0.0,8.519428891485279e-06
15,116,0.0018130691716904694,1.6614213962085327e-06,0.0,-4.1040939425792e-06,0.0,0.0,3.380715664186841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027740928902236,0.0,0.0,-0.0009172237808827172,-0.00010490598612140093,-3.105691759509151e-06,0.0,0.0006176420770341682,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008377091336327981,0.0,0.0,0.0,0.0,0.0,-7.219966134606322e-05,0.0,0.0,-5.908932094907958e-06,0.0,0.0,1.0730480890962492e-05,0.0,0.0,0.0,-0.0002498777295780358,0.0,-1.1431664808884273e-06
16,44,0.0018130691716904694,1.8607482175198552e-07,0.0,-1.0383807544368972e-05,0.0,0.0,5.49514579747181e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025524453215495125,0.0,0.0,-0.0006515487586590098,-3.334687161433869e-05,-3.0099428130387875e-07,0.0,-1.2641267883032588e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006211217544404563,0.0,0.0,0.0,0.0,0.0,-2.0160833353322798e-05,0.0,0.0,2.7603288190477457e-06,0.0,0.0,3.9854967456968995e-06,0.0,0.0,0.0,-0.00022821379827566855,0.0,-3.5385911192104165e-06
17,81,0.0018130691716904694,1.8607482175198552e-07,0.0,1.0863300688303325e-06,0.0,0.0,4.4035053222972915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025714391407296764,0.0,0.0,-0.0006499950728123716,-4.279454510221851e-05,1.0415429429674249e-05,0.0,3.119946321059974e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006192023112935343,0.0,0.0,0.0,0.0,0.0,-2.3604430542858607e-05,0.0,0.0,-4.574415956248302e-06,0.0,0.0,4.6398530378570746e-06,0.0,0.0,0.0,-0.0002291518596192917,0.0,-1.0081611648945577e-05
18,68,0.0018130691716904694,3.032599573391838e-08,0.0,-1.7985860027395128e-06,0.0,0.0,8.786871905730195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022217613701559704,0.0,0.0,-0.0005910028974872015,-2.899067214503579e-05,-0.0003858348450656465,0.0,1.0915765037750418e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.000557825594580926,0.0,0.0,0.0,0.0,0.0,-2.344208280184193e-05,0.0,0.0,-7.565593036061215e-06,0.0,0.0,2.35054117434003e-06,0.0,0.0,0.0,-1.5916453183173409e-06,0.0,-1.486397035918921e-05
19,183,0.0018130691716904694,2.061745958486204e-08,0.0,1.0810700260860793e-06,0.0,0.0,-0.000395431824001315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023454916333003452,0.0,0.0,-0.0005901019569233069,-2.6296659716200082e-05,6.882577961404121e-06,0.0,-5.426702297051601e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005469320436731283,0.0,0.0,0.0,0.0,0.0,-2.5140384199895e-05,0.0,0.0,1.7124916307269976e-07,0.0,0.0,-1.8761875413714955e-06,0.0,0.0,0.0,1.2567644619078014e-05,0.0,-7.996174318222748e-06
20,57,0.0018130691716904694,1.3072291634919379e-05,0.0,4.194511478897376e-07,0.0,0.0,1.2769484834541864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003473218039258456,0.0,0.0,-0.001065216464900081,-7.225774070336394e-05,7.852423103077634e-09,0.0,-1.0091443126420994e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.0674225580715276e-05,0.0,0.0,0.0,0.0,0.0,-5.385866421139917e-05,0.0,0.0,-1.1350007675967947e-05,0.0,0.0,4.597785794283776e-07,0.0,0.0,0.0,-0.0003129146477985771,0.0,-1.3169002795728e-06
21,64,0.0018130691716904694,1.1633461916061866e-06,0.0,-5.362824820799429e-07,0.0,0.0,4.5769654132759525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002744739949407284,0.0,0.0,-0.0010759202475670725,-4.791342498017293e-05,6.2479818206281264e-06,0.0,-1.4536352676838807e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.000766708262272169,0.0,0.0,0.0,0.0,0.0,0.0005784635586254385,0.0,0.0,-2.2558338372819153e-06,0.0,0.0,-3.4032361532672974e-06,0.0,0.0,0.0,-0.00023395044413316047,0.0,5.421030275410245e-06
22,43,0.0018130691716904694,1.1633461916053193e-06,0.0,4.5295378283074814e-06,0.0,0.0,1.1095510742685522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002875042481066608,0.0,0.0,-0.0010568632932924451,-5.111177199394169e-05,1.1037823847230012e-05,0.0,1.0606653637770948e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007778245594097107,0.0,0.0,0.0,0.0,0.0,0.0005956824164634945,0.0,0.0,-4.199312439930644e-06,0.0,0.0,-1.082995776394634e-05,0.0,0.0,0.0,-0.00024383365770718154,0.0,-3.144979030541813e-06
23,86,0.0018130691716904694,1.8607482175220236e-07,0.0,-4.836661253648794e-06,0.0,0.0,1.5634545513823278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025637995052903617,0.0,0.0,-0.0006539824830232725,-3.698433306887071e-05,6.602416239492825e-06,0.0,-5.4730009136654555e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006226054652718943,0.0,0.0,0.0,0.0,0.0,-2.5293467687479798e-05,0.0,0.0,-1.2947670296193338e-06,0.0,0.0,1.9819389438609823e-06,0.0,0.0,0.0,-0.0002264333730988225,0.0,-3.818495689584698e-06
24,160,0.0018130691716904694,1.3072291634918945e-05,0.0,6.77475223057212e-07,0.0,0.0,1.2674770236845197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003470844775235568,0.0,0.0,-0.0010660185138224487,-7.267916915282316e-05,-6.00842847134716e-07,0.0,-9.135967075309657e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.0867790423484394e-05,0.0,0.0,0.0,0.0,0.0,-5.541044364691614e-05,0.0,0.0,-8.347390908871533e-06,0.0,0.0,-9.146467601841381e-07,0.0,0.0,0.0,-0.00031392870431782893,0.0,-9.675988386329167e-08
25,195,0.0018130691716904694,2.2664765523985712e-07,0.0,2.6055958100487657e-06,0.0,0.0,8.620071633845601e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027433908980320563,0.0,0.0,-0.0007653944259728836,-4.778520338037551e-05,-3.523212506134178e-07,0.0,-2.388128741079913e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007166391480638228,0.0,0.0,0.0,0.0,0.0,-3.222743790681075e-05,0.0,0.0,-1.2323223468996513e-06,0.0,0.0,-3.0565633186350793e-06,0.0,0.0,0.0,1.7268644785437185e-05,0.0,2.077804519765329e-06
26,60,0.0018130691716904694,1.8607482175198552e-07,0.0,3.98794600034465e-06,0.0,0.0,1.1525439195580776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024771561772586733,0.0,0.0,-0.0006616768423238645,-3.8209682454430085e-05,-5.337036772832726e-07,0.0,-2.5891701407330306e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006171962210749625,0.0,0.0,0.0,0.0,0.0,-3.503588891279246e-05,0.0,0.0,7.118847638410173e-06,0.0,0.0,2.0699585093903037e-06,0.0,0.0,0.0,-0.0002329430641781167,0.0,-1.6850977243934324e-06
27,245,0.0018130691716904694,5.446490047877374e-08,0.0,6.240240486601221e-07,0.0,0.0,-0.00036052382328922967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021737041661487418,0.0,0.0,-0.0005700847495368322,-4.90773789256021e-05,-3.0452546328378342e-06,0.0,4.658888006387391e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005393516813900648,0.0,0.0,0.0,0.0,0.0,-4.153338096242877e-05,0.0,0.0,-9.64243306366343e-06,0.0,0.0,2.099225453830116e-06,0.0,0.0,0.0,-0.00017998398980278993,0.0,0.00015021626391945454
28,214,0.0018130691716904694,8.376936965249571e-06,0.0,-1.1830091986428788e-05,0.0,0.0,1.8180056138524814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002738742363191337,0.0,0.0,-0.0012547491883343185,0.0008648572791646721,-6.494671060994643e-06,0.0,-6.42180000588711e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008556320794415444,0.0,0.0,0.0,0.0,0.0,-4.625978278718125e-05,0.0,0.0,-8.365799236994365e-06,0.0,0.0,6.310534860219072e-06,0.0,0.0,0.0,-0.00023269998713427233,0.0,2.2875314181192673e-06
29,145,0.0018130691716904694,1.860748217524192e-07,0.0,-7.347144626257594e-06,0.0,0.0,1.0890393300452874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002496069316219238,0.0,0.0,-0.0006546985091086197,-4.373799074529955e-05,7.740626353496911e-06,0.0,-8.30670828308281e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006288712223281527,0.0,0.0,0.0,0.0,0.0,-2.715375830750374e-05,0.0,0.0,8.100108180824841e-07,0.0,0.0,7.984459059998726e-06,0.0,0.0,0.0,-0.00022604749349760506,0.0,5.461172117696839e-06
30,27,0.0018130691716904694,1.860748217524192e-07,0.0,2.3515503368053396e-07,0.0,0.0,5.031683940699484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025482543312917925,0.0,0.0,-0.0006574446654980608,-3.695422435217493e-05,7.044637024512253e-07,0.0,-4.020296546500012e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006155426016199322,0.0,0.0,0.0,0.0,0.0,-3.267581003179669e-05,0.0,0.0,7.412897632958957e-06,0.0,0.0,3.370443695457728e-07,0.0,0.0,0.0,-0.00022585303617956489,0.0,7.117258091556434e-07
31,71,0.0018130691716904694,2.0617459584428358e-08,0.0,3.2353546890303782e-06,0.0,0.0,-0.00039209757594601614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022401728204895718,0.0,0.0,-0.0006021541587686429,-3.07524804306427e-05,1.5272657654765392e-05,0.0,-5.188211028808073e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005436210893493823,0.0,0.0,0.0,0.0,0.0,-2.9961383900086078e-05,0.0,0.0,-4.17452167051033e-06,0.0,0.0,-8.547275166092502e-06,0.0,0.0,0.0,1.317461959993366e-05,0.0,-4.217207865476287e-06
32,194,0.0018130691716904694,2.0617459584211517e-08,0.0,6.135747096125438e-07,0.0,0.0,-0.00038592566490242713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002392650368718154,0.0,0.0,-0.0005953076135848155,-3.097808217846406e-05,-1.334882790790066e-06,0.0,-6.761933595650445e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005469306537074604,0.0,0.0,0.0,0.0,0.0,-9.663531439571525e-06,0.0,0.0,1.1121588316512478e-06,0.0,0.0,-3.8971308746636074e-06,0.0,0.0,0.0,2.8722435442843907e-06,0.0,2.417998629224887e-06
33,235,0.0018130691716904694,2.81555496897375e-07,0.0,6.88751034336891e-06,0.0,0.0,-0.0004658094748229575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002445215084633143,0.0,0.0,-0.0008718427919045226,-6.755529691550762e-05,-6.386590926359739e-06,0.0,3.2727509419828475e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006580562121455496,0.0,0.0,0.0,0.0,0.0,0.0005180936764383714,0.0,0.0,1.0591465992803384e-06,0.0,0.0,2.317468574582838e-08,0.0,0.0,0.0,-0.00020181408753951736,0.0,0.00017386208751540714
34,53,0.0018130691716904694,1.163346191605753e-06,0.0,4.2918385478626254e-06,0.0,0.0,1.2583658928403524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027138519732480127,0.0,0.0,-0.0010769869152329847,-5.1975331594585404e-05,-7.4748523214850775e-06,0.0,1.0237245976957819e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007647154472498354,0.0,0.0,0.0,0.0,0.0,0.000577105811445378,0.0,0.0,2.3319648539937557e-06,0.0,0.0,-5.529376609783945e-06,0.0,0.0,0.0,-0.0002335977674875837,0.0,2.4220639488622357e-06
35,35,0.0018130691716904694,1.8607482175198552e-07,0.0,-3.4850397993891864e-06,0.0,0.0,1.1064638534141151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025047802660986535,0.0,0.0,-0.0006550558292306327,-3.521367442739416e-05,2.116580906150526e-06,0.0,-7.799263015736541e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.000628874513274534,0.0,0.0,0.0,0.0,0.0,-3.946402076858363e-05,0.0,0.0,2.797309273004162e-06,0.0,0.0,3.4396701149592523e-07,0.0,0.0,0.0,-0.000220433326493209,0.0,4.578764311672636e-06
36,20,0.0018130691716904694,1.8607482175220236e-07,0.0,-1.3203942876289845e-06,0.0,0.0,2.0117283108998477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002443756001843567,0.0,0.0,-0.000661564359937058,-3.434863604041127e-05,-1.3698118278123756e-06,0.0,3.889243353075601e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006188262458298885,0.0,0.0,0.0,0.0,0.0,-3.326587563702963e-05,0.0,0.0,-3.895411611002533e-06,0.0,0.0,7.795393572741455e-07,0.0,0.0,0.0,-0.00021869200238091942,0.0,-1.9052701538593148e-06
37,222,0.0018130691716904694,1.8607482175198552e-07,0.0,-2.3734906889439063e-06,0.0,0.0,1.6627275779849866e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024819555921197,0.0,0.0,-0.0006527452940988418,-4.0201978651812025e-05,5.09823675346032e-06,0.0,3.2684479693247467e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006212625691089844,0.0,0.0,0.0,0.0,0.0,-2.904276496456915e-05,0.0,0.0,-4.621978901976495e-06,0.0,0.0,-2.3915060847137395e-06,0.0,0.0,0.0,-0.00022304742155126255,0.0,9.70054093586475e-07
38,136,0.0018130691716904694,2.061745958486204e-08,0.0,-4.341791833518599e-06,0.0,0.0,-0.00038449272793453015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023486070447986353,0.0,0.0,-0.000597940365873276,-3.618865457595855e-05,1.3134038074203707e-05,0.0,-5.480999113431638e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005514534396237729,0.0,0.0,0.0,0.0,0.0,-3.401073779571798e-05,0.0,0.0,1.3006471253215435e-05,0.0,0.0,7.263966660036898e-07,0.0,0.0,0.0,1.4158432543581668e-05,0.0,-5.304471537819671e-06
39,67,0.0018130691716904694,1.860748217524192e-07,0.0,-5.157687104996777e-07,0.0,0.0,5.698530078842756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025248741864880705,0.0,0.0,-0.0006607186536623082,-3.6444783532292784e-05,4.7284033611201645e-07,0.0,6.399510082694457e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006196374522144832,0.0,0.0,0.0,0.0,0.0,-2.7612796502953758e-05,0.0,0.0,1.132465798129377e-06,0.0,0.0,2.2824097815578916e-06,0.0,0.0,0.0,-0.00022632307214782472,0.0,6.306515475409079e-07
