row,dataset_row,base_value,prediction,ClsNmCtnWeb,MtdNmCtnSend,MtdNmCtnExecut,MtdModFINAL,ClsNmCtnInput,ClsNmEndsReq,ClsNmCtnRedirect,ParamDfSiMtdRun,ParamTypCtnSql,ParamDfSiMtdDump,ParamDfSiMtdStream,MtdWritInvkd,MtdSetInvkd,MtdNmCtnHandl,ParamDfSiMtdLog,MtdModPRIVATE,ClsNmCtnManager,RtnTypResultSet,MtdExecutInvkd,ClsFINAL,ParamDfSiMtdPrint,MtdUpdatInvkd,ClsWebInvkd,MtdNmCtnLog,ParamTypCtnDb,ParamDfSiMtdExecut,MtdRunInvkd,ParamTypCtnStr,ParamDfSiMtdUpdat,MtdReplacInvkd,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,ClsLogInvkd,MtdParsInvkd,ParamTypCtnWeb,ParamDfSiMtdHandl,MtdModPUBLIC,ParamTypCtn.io.,ClsNmEndsRender,MtdNmCtnWrit,InnerCls,MtdLogInvkd,MtdNmCtnPrint,MtdPutInvkd,ClsDbInvkd,ParamTypCtnStringbuilder,ParamDfSiMtdWrit,ClsNmCtnResponse,ClsNmCtnJdbc,MtdNmStrtSet,ClsSTATIC,MtdNmCtnUpdat,MtdNmCtnRedirect,ParamDfSiMtdSet,MtdNmCtnStream,ParamDfSiMtdPut,Implicit method,Cls.io.Invkd,Cls.net.Invkd,ClsNmCtn.io.,MtdHandlInvkd,ClsNmCtnHtml,MtdNmStrtOn,ClsAnonymous,ParamTypCtnChar[],MtdNmCtnReplac,MtdPrintInvkd,ClsNmCtnNet,MtdConstructor,ParamDfSiMtdSend,MtdSendInvkd,MtdNmCtnRun,ParamTypCtnCharsequence,ParamTypCtnByte[],MtdLoneGetterOrSetter,ParamDfSiMtdPars,MtdCtnParams,MtdNmCtnDump,MtdDumpInvkd,ClsNmCtnSql,ClsPUBLIC,MtdNmCtnSetheader
10,123,0.27969558130130423,0.5535066431961637,0.0,0.0,-0.004613350692439999,0.002299470261693427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007959380250104132,-0.0163751955291929,0.0,0.0,0.003985033755293807,0.0,0.0,0.0,0.00937625783450192,0.0,-0.0024390317376892004,0.0,0.0,0.0,0.0,0.0,0.10115809081227088,-0.0008927977854270325,0.0,0.0,0.0,0.015632350474749892,0.0,0.0,-0.0022103462604784697,0.0,0.0,0.05936487864641124,-0.0032539941416439033,0.0,-0.004047731255261082,0.0,0.0010811830240123157,0.0,-0.011353107455714476,0.00047682108612409743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00997318754326809,0.0,0.0,0.0,0.01407413390007784,0.0019502425493695959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027065762624911118,0.0016328037402597573,0.10930985811560728,0.0,0.0,-0.00289424660573146,0.02218888321392931,0.0
11,180,0.27969558130130423,0.009217919853400147,0.0,0.0,-0.0018874140120758525,0.0008342950935690346,0.0,0.0,0.0,0.0,-0.0004849412926498601,0.0,-0.0003405018934009576,-0.003978342513606286,-0.006444334564885759,0.0,0.0,-0.005281868395463083,0.0,0.0,-0.0002879155671998648,0.00215031852079893,0.0,-0.00203722292778809,0.0,0.0,0.0,0.0,0.0,-0.03979561733975774,-0.00014968726974415525,0.0,-0.0013072031910025634,0.0,0.0074265717355515085,0.000600186781063847,0.0,0.0003453786771224669,0.0,0.0,0.01154312324811264,-0.0012544148455883814,0.0,-0.0015507872614037655,0.0,0.0003833117903012098,0.0,-0.004754087426680602,0.0009482264396011262,0.0,-0.0003733501113599072,0.0,0.0,0.0,0.0,0.0,0.0,-0.006790259862020483,0.0,-0.0010171975807284114,0.0,0.002075841584892095,0.0009016093951107016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002265771313543157,-0.0006961111831784022,-0.2182306805540964,0.0,0.0,-0.002323426999935701,0.0035646113920817513,0.0
12,221,0.27969558130130423,0.9694141125060881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14152660062209577,0.0,0.0,0.0016891003057819198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480802240931806,0.0,0.0,0.0,0.0,0.016477309014396178,0.0,0.0,0.0007766079296297071,0.0,0.0,0.023785866842109482,0.0,0.0,0.0,0.0,0.004425980148872109,0.0,0.0,0.0031713906322521964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20330518113329238,0.0,0.0,0.0,0.0024145079442153697,0.0038238857737691923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009409811584660668,0.0005521612494433986,0.12823053761260295,0.0,0.0,0.0,0.010518196744676467,0.0
13,170,0.27969558130130423,0.02658995166510636,0.0,0.0,-0.0008155324506041291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00084524364391539,0.13507987584293446,-0.006737044018981102,0.0,0.0,-0.0013124872381801652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022800878744493004,0.0,0.0,0.0,0.0,-0.026954460319001887,-0.0014011178675189387,0.0,0.0,0.0,0.0051019850054999155,0.0,0.0,0.0,0.0,0.0,0.010533630306532836,0.0,0.0,-0.002843154378983124,0.0,0.0,0.0,-0.004424512368458752,0.0,0.0,-0.0007227409018422816,0.0,0.0,0.0,0.0,0.0,0.0,-0.006131129213973981,0.0,0.0,0.0,-0.0863862101223639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001614322352636915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001276322726535105,-0.2575908319579736,0.0,0.0,-0.0024859233557465443,0.0,0.0
14,160,0.27969558130130423,0.009217919853400147,0.0,0.0,-0.0019380852598280456,0.0007462796557903489,0.0,0.0,0.0,0.0,-0.00017640156602655358,0.0,-0.0009687115435714433,-0.003757558026446936,-0.006954971206406997,0.0,0.0,-0.00556255532715544,0.0,0.0,0.0,0.002484376388938958,0.0,-0.0023930322170345364,0.0,0.0,0.0,0.0,0.0,-0.04036509825854962,-0.00045622303403947107,0.0,0.0,0.0,0.00807964994965823,0.0,0.0,0.0,0.0,0.0,0.01166794856452666,-0.0012275793981745711,0.0,-0.001038103237268557,0.0,0.0011674892871782183,0.0,-0.005084963702375142,0.0006104642879047353,0.0,-0.0003501130318523126,0.0,0.0,0.0,0.0,0.0,0.0,-0.006322193755687303,-0.00024458463376148015,-0.0005621492047280135,0.0,0.0022909656349992596,0.0004501503938370747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008900546650830258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023873139883485396,-0.00046604582716279,-0.21838083229919136,0.0,0.0,-0.0019829094531579106,0.0035344940251125223,0.0
15,87,0.27969558130130423,0.17401427591099478,0.0,0.0,-0.002842142519157897,0.001287019645358236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008710673555187743,-0.01399074365091193,0.0,0.0,-0.004283087870009769,0.0,0.0,-0.0005506076378853241,-0.07474215384368908,0.0,-0.001673982219400521,0.0,0.0,0.0,0.0,0.0,0.07987819161664136,-0.0016156149863805435,-0.001008564133651367,-0.0014040441979465427,0.0,-0.1368785316159832,0.00038987489698911744,0.0,-0.0009064542227601997,0.0,0.0,0.027014886174116383,-0.003143339882325825,0.0,-0.00883626350310499,0.0,0.0,0.0,-0.01154130105885478,0.0018893251213542308,0.0,-0.003130092065954851,0.0,0.0,0.0,0.0,0.0,0.0,-0.013822692377968956,0.0,-0.0022396664905585807,0.0,0.005940223650447428,0.0013147314637695902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001130262938821606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003832812288088088,0.0,0.06612707018911672,0.0,0.0,-0.002677581873481773,0.009437984784021039,0.0
16,218,0.27969558130130423,0.18143627765269182,0.0,0.0,-0.002609411908458806,0.0004432949775994076,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041640424066266855,-0.012675762333943442,-0.009218681202899025,0.0,0.0,0.0018601155943004826,0.0,0.0,-0.0003805378477376612,-0.08599060631109806,0.0,-0.003432309780174141,0.0,0.0,0.0,0.0,0.0,-0.05615693143223419,-0.0005923234438696124,-0.00029303737265865616,-0.0017578251889358786,0.0,0.012157453041615387,0.0009193405046671706,0.0,-0.00045010817949414357,0.0,0.0,0.027830747412868957,-0.0041112950605446605,0.0,-0.007494177670277345,0.0,0.0009730194463347836,0.0,-0.012930116940626735,0.0017012602592376247,0.0,-0.002323834677988717,0.0,0.0,0.0,0.0,0.0,0.0,-0.01603159021598442,0.000572982828478061,-0.0023347880787940893,0.0,0.006057341447413154,-0.0011890622120108336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009822952742738393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003335656796153858,-0.0005719187266854646,0.06829227048124945,0.0,0.0,-0.0023112038281486278,0.008522749081277967,0.0
17,125,0.27969558130130423,0.11369869119519915,0.0,0.0,-0.00342292062571063,0.0,0.0,0.0,0.0,0.0,-0.0016171607991359925,0.0,0.0,-0.007040337701564581,-0.013957268335436424,0.0,0.0,0.0037893618209866595,0.0,0.0,0.0,0.006741386473741545,0.0,-0.0028399442384997686,-0.000713548082780465,0.0,0.0,0.0,0.0,-0.026455139974202558,0.0,0.0,-0.001402659953974931,0.0,0.008526096535119565,0.0,0.0,0.0,0.0,0.0,-0.06990798663391516,-0.0039188108417038785,0.0,-0.004877372147091738,0.0,-0.057159453027394905,0.0,-0.008322192941491975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012436383550947833,-0.0006328702008809885,0.001186810914980353,0.0,-0.0007488041712839361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013326633547827806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004411662717736646,0.0,0.03169284255090423,0.0,0.0,-0.0010879871984517976,0.0043517780951495555,0.0
18,97,0.27969558130130423,0.9694141125060882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023633893135010403,0.00588175910949068,0.14372141440564595,0.0,0.0,-0.005414585905875002,0.0,0.0,0.0,0.0,0.0,-0.005818461152339337,-0.0048171796878698665,0.0,0.0,0.0,0.0,0.1571704111953515,0.0,0.002912051338949536,-0.002768759063792677,0.0,0.017996031079311872,0.0029931278275150083,0.0,0.0027767636467714543,0.0,0.0,0.02388172819906884,0.0,0.0,0.0,0.0,0.0047934865435587315,0.0,0.0,0.01003285194356237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21012891579096812,-0.003614555968894612,0.0,0.0,0.0038131055139321805,-0.002379910074315765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004187099769346481,0.004788745355762549,0.12266851449838452,0.0,0.0,0.0,0.007523565692445389,0.0
19,91,0.27969558130130423,0.8995886334264263,0.0,0.0,0.0007601910266797625,0.000822428058211485,0.0,0.0,0.0,0.0,-0.001256299895846096,0.0,0.00042443984104707376,-0.0038098264716491382,-0.007004479143837668,0.0,0.0,0.0008512303023360432,0.0,0.0,-0.0023730375935603247,0.006367152704420264,0.0,-0.002641064859842682,0.0,0.0,0.0,0.0,0.0,0.043310737683289295,0.0,-0.000851052001207424,-0.002549662412279821,0.0,0.011005039521602285,0.0014826449293119924,0.0,0.0019978534263557306,0.0,0.0,0.018558783388934432,-0.0012742210046478477,0.0,-0.0008602325866396565,0.0,0.001846676855286169,0.0,-0.007031273227775066,-0.0008140593023113814,0.0,0.0009012239534000427,0.0,0.0,0.0,0.0,0.0,0.0,-0.004721404206681534,0.00215357641701801,-0.0011621838154532872,0.0,0.007407921992371368,0.0016664602894170036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021500345187406,0.0009677801627337397,0.1449531707779386,0.0,0.0,-0.0021513427272024798,0.010765845524962514,0.0
20,206,0.27969558130130423,0.5535066431961637,0.0,0.0,-0.0036792425170369346,0.001872603648944217,0.0,0.0,0.0,0.0,-0.00026320892567744194,0.0,-0.0006588828899470175,-0.008039870262711336,-0.01610304353397913,0.0,0.0,0.0027153332636112534,0.0,0.0,-0.0010759946458304317,0.010565140029772472,0.0,-0.002776804612473949,0.0,0.0,0.0,0.0,0.0,0.10154158480087527,-0.0008435822296316091,0.0,-0.0013126539105706683,0.0,0.01613054330724509,0.0012856531054935582,0.0,-0.0016279167151798672,0.0,0.0,0.06066704353610449,-0.003341101912631663,0.0,-0.003123962381345461,0.0,0.0009591005109914608,0.0,-0.010685469539112988,0.0017070610835690579,0.0,-0.0004955234363777714,0.0,0.0,0.0,0.0,0.0,0.0,-0.01032652357096681,0.0013396355472357735,0.0,0.0,0.014704301839364955,0.0021599959135886228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018490529427638912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016994310996613635,0.0,0.10915873228897333,0.0,0.0,-0.0030017843404601743,0.01990838248544846,0.0
21,240,0.27969558130130423,0.01335609819756206,0.0,0.0,-0.0044381369734851975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007636749073439341,-0.022104885178346887,0.0,0.0,-0.0044997833179396315,0.0,0.0,-0.0016174417282135386,0.003149858992820532,0.0,-0.0023105438042453578,0.0,0.0,0.0,0.0,0.0,0.02029365902246916,0.0,0.0,-0.0016301047769228627,0.0,0.006573497485353795,0.0,0.0,0.0,0.0,0.0,-0.25759860241035587,-0.004146033100173781,0.0,-0.005361583880154988,0.0,0.0,0.0,-0.016771030308514765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017942280423433005,0.0,0.0,0.0,0.003102796466712401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005416479623027003,0.0,0.051174133137079365,0.0,0.0,-0.00496042379360554,0.005800650183680367,0.0
