row,dataset_row,base_value,prediction,ClsNmCtnWeb,MtdModFINAL,ParamTypCtnSql,MtdNmCtnName,MtdNmCtnDecod,ClsNmCtnOutput,SoMtdRtnGet,SoMtdRtnRequest,MtdModPRIVATE,ClsNmCtnManager,MtdNmCtnUnescap,ClsFINAL,MtdCreatInvkd,SoMtdRtnLoad,ClsWebInvkd,ParamTypCtnDb,MtdCtnParams,ParamTypCtnStr,RtnTypConstant,MtdNmCtnCreat,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,MtdNmCtnRequest,RtnTypByte[],ParamTypCtnWeb,MtdModPUBLIC,ParamTypCtn.io.,MtdDecodInvkd,MtdOutputInvkd,InnerCls,RtnTypServlet,MtdNmCtnReadNotThread,ClsDbInvkd,ClsSTATIC,MtdNmCtnRetriev,MtdGetInvkd,MtdNmStrtGet,MtdNmCtnStream,ImplicitMtd,Cls.io.Invkd,Cls.net.Invkd,SoMtdRtnCreate,ClsNmCtn.io.,MtdNmCtnObject,RtnTypCharSequence,MtdRequestInvkd,ClsNmCtnHtml,ClsAnonymous,ParamTypCtnChar[],RtnTypStr,SoMtdRtnUnescape,MtdUnescapInvkd,SoMtdRtnRead,RtnTypDocument,RtnTypNode,ClsNmCtn.net.,MtdReadInvkd,MtdConstructor,RtnTypRequest,MtdNmCtnLoadNotPayload,ParamTypCtnCharsequence,MtdLoadInvkd,ParamTypCtnByte[],SoMtdRtnDecode,ClsNmCtnSql,ClsPUBLIC
10,123,0.6000000000000001,1.0,0.0,0.00018027025991620128,0.0028062995050675997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020911908522092937,0.0,0.3489373655802522,0.0,0.0,0.0,0.0,0.0,2.926716084437518e-05,-0.0010338653796851086,0.0,0.0,0.0,0.0,0.013869341829076974,0.0,0.0,0.0,0.0,0.0,0.03394460110029197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019038640159927162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003167524394845689,0.0
11,180,0.6000000000000001,-1.1102230246251565e-16,0.0,0.0,0.0007172324764838689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003859077778832637,0.0,-0.6142665171609075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015613426306806922,0.0,0.0,0.0,0.0,0.003970829152231008,0.0,0.0,0.0,0.0,0.0,0.014272405504421192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007264704372845765,0.0
12,221,0.6000000000000001,1.1102230246251565e-16,0.0,0.0,0.0007445062908419795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003926207824875816,0.0,-0.6142224741026568,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014725283712979389,0.0,0.0,0.0,0.0,0.0038655743571440037,0.0,0.0,0.0,0.0,0.0,0.014028364739771019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001751202239392102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008076446871344567,0.0
13,170,0.6000000000000001,-1.1102230246251565e-16,0.0,0.0,0.0007122813390502717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003969542558458023,0.0,-0.6140172723181186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013803186463821435,0.0,0.0,0.0,0.0,0.003995697623916338,0.0,0.0,0.0,0.0,0.0,0.014052417740899829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006067368190921796,0.0
14,160,0.6000000000000001,1.0,0.0,0.0,0.002876029177216755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021286350589227367,0.0,0.34903806963344514,0.0,0.0,0.0,0.0,0.0,0.00012107320931502252,-0.001004905647482876,0.0,0.0,0.0,0.0,0.014031283486867953,0.0,0.0,0.0,0.0,0.0,0.03393133855059237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025205565527311853,0.0,0.0,0.0,0.0,0.002883690993695176,0.0
15,87,0.6000000000000001,1.0,0.0,0.0,0.0032173890485801752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020058311693831547,0.0,0.3488430588069119,0.0,0.0,0.00018023889467837695,0.0,0.0,0.0,-0.0010310987521019333,0.0,0.0,0.0,0.0,0.013786522180087149,0.0,0.0,0.0,0.0,0.0,0.034051904090727614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002957816900499788,0.0
16,218,0.6000000000000001,1.0,0.0,0.0,0.0030063634335450733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001947043726003136,0.0,0.3490388891413285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008311174789352091,0.0,0.0,0.0,0.0,0.013824404792376914,0.0,0.0,0.0,0.0,0.0,0.03391691360747458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002991590230213226,0.0
17,125,0.6000000000000001,1.0,0.0,0.0,0.003094931173409119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021749888112745997,0.0,0.3489415011865228,0.0,0.0,0.0,0.0,0.0,3.143089171994245e-05,-0.001006673751389292,0.0,0.0,0.0,0.0,0.014089083705029386,0.0,0.0,0.0,0.0,0.0,0.033910281935803845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018404131463269012,0.0,0.0,0.0029303923555460965,0.0
18,97,0.6000000000000001,1.0,0.0,0.0,0.0028995381595052316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002019474822777043,0.0,0.34899889500157527,0.0,0.00010173560075552692,0.0,0.0,0.0,0.0,-0.0009461312887186332,0.0,0.0,0.0,0.0,0.013950668973569908,0.0,0.0,0.0,0.0,0.0,0.033910088774244666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013498167286296443,0.0,0.0,0.0,0.0,0.002969697928981996,0.0
19,91,0.6000000000000001,0.0,0.0,0.0,0.0008865197316712564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003992814641108492,0.0,-0.6142354700226782,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014319641147495206,0.0,0.0,0.0,0.0,0.004087757509179965,0.0,0.0,0.0,0.0,0.0,0.014175916460050963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005100550776339086,0.0
20,206,0.6000000000000001,1.0,0.0,0.0,0.002853179671065366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002080176291131336,0.0,0.3489731890497678,0.00022561172126824767,0.0,0.0,0.0,0.0,0.0,-0.0010699712280112996,0.0,0.0,0.0,0.0,0.014009805410381162,0.0,0.0,0.0,0.0,0.0,0.03402225426522934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018324278040984955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014742007236696541,0.0,0.0,0.0,0.0,0.0027354445486538204,0.0
21,240,0.6000000000000001,1.0,0.0,0.0,0.0029034360597987134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020730334927491025,0.0,0.34907574711355355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008999185820765963,0.0,0.0,0.0,0.0,0.013926429746416533,0.0,0.0,0.0,0.0,0.0,0.033944812106512984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003122527048543766,0.0
22,90,0.6000000000000001,1.0,0.0,0.0,0.002701843691707139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002010746470866464,0.0,0.3491544674617754,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010729282096377842,0.0,0.0,0.0,0.0,0.014033177558544075,0.0,0.0,0.0,0.0,0.0,0.03391189757795858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002374389344271867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030448494560917916,0.0
23,44,0.6000000000000001,0.0,0.0,0.0,0.0005365531669182381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00416388367473864,0.0,-0.613722142769245,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012941210224813003,0.0,0.0,0.0,0.0,0.004090801101185446,0.0,0.0,0.0,0.0,0.0,0.013653522511368617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029201473485915096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006072559521332899,0.0
24,166,0.6000000000000001,0.0,0.0,0.0,0.000551256612143588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00419099423638245,0.0,-0.614096743311507,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011953681916352867,0.0,0.0,0.0,0.0,0.0038923445841577827,0.0,0.0,0.0,0.0,0.00020579196140926492,0.014192879896515982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006408326852980206,0.0
25,126,0.6000000000000001,1.0,0.0,0.0,0.002937807040676639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002239421093208387,0.0,0.3490999909306467,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009141751975234018,0.0,0.0,0.0,0.0,0.013910514673978781,0.0,0.0,0.0,0.0,0.0,0.03384179455776544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027333448269150945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003090154604972639,0.0
26,189,0.6000000000000001,1.0,0.0,0.0,0.0028880869112266443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002157400328375642,0.0,0.34907479998447016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010593218491118327,0.0,0.0,0.0,0.0,0.01405479769314744,0.0,0.0,0.0,0.0,0.0,0.03409790908245449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101128506188655,0.0
27,174,0.6000000000000001,1.0,0.0,0.0,0.0030775187864284744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019222545248016656,0.0,0.348662486327361,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008953381346493581,0.0,0.0,0.0,0.0,0.013934764632757531,0.0,0.0,0.0,0.0,0.0,0.034219174624125194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029236482887786686,0.0
28,137,0.6000000000000001,0.0,0.0,0.0,0.0006987985851664702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004072300678697151,0.0,-0.6139060510542989,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014112430003116884,0.0,0.0,0.0,0.0,0.004036710359965208,0.0,0.0,0.0,0.0,0.0,0.013924450145518982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007296356426569339,0.0
29,118,0.6000000000000001,-1.1102230246251565e-16,0.0,0.0,0.0006264587317248757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004011656141241273,0.0,-0.6141134364005714,0.0,0.0,0.0,0.0,0.0,0.0,-0.001313838083705807,0.0,0.0,0.0,0.0,0.004007117045869782,0.0,0.0,0.0,0.0,0.0,0.014072174432073632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000733180415850021,0.0
30,197,0.6000000000000001,-1.1102230246251565e-16,0.0,0.0,0.0006604233042132723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004118811613471023,0.0,-0.6139252963845455,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013750970951079992,0.0,0.0,0.0,0.0,0.004061688473663015,0.0,0.0,0.0,0.0,0.0,0.014016707375555172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006803859396928846,0.0
31,2,0.6000000000000001,1.0,0.0,0.0,0.0028695032149376304,0.00013257121796988734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020179606936425202,0.0,0.34904975106662656,0.0,0.0,0.0,0.0,0.0,0.0001492728633179062,-0.0012361056504905628,0.0,0.0,0.0,0.0,0.014009842302884922,0.0,0.0,0.0,0.0,0.0,0.03406181979041405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000138624198987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002901304501740032,0.0
32,34,0.6000000000000001,0.9999999999999999,0.0,0.0,0.0030389202792638864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001958808986058069,0.0,0.34905888823915204,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010204425547387873,0.0,0.0,0.0,0.0,0.013984303763258842,0.0,0.0,0.0,0.0,0.0,0.03406425227829677,0.0,0.0,-0.00030282065936673366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003135707640191887,0.0
33,14,0.6000000000000001,-1.1102230246251565e-16,0.0,0.0,0.0006439208045979973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004073748774368554,0.0,-0.6141145542515459,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012740989252364625,0.0,0.0,0.0,0.0,0.004068756001237982,0.0,0.0,0.0,0.0,0.0,0.014104160575784681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006455645695301326,0.0
34,92,0.6000000000000001,1.0,0.0,0.0,0.0028948601659376997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001975308447245972,0.0,0.3489003258841729,0.0,0.0,0.00010886881129055274,0.0,0.0,0.0,-0.001013371525711643,0.0,0.0,0.0,0.0,0.01406442547475246,0.0,0.0,0.0,0.0,0.0,0.034046877434273516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029733222025303263,0.0
35,17,0.6000000000000001,1.0,0.0,0.0,0.0031110413349081847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020485206830114524,0.0,0.3488568411181506,0.00017955301950898283,0.0,0.0,0.0,0.0,0.0,-0.0010999307868663278,0.0,0.0,0.0,0.0,0.014008598813110514,0.0,0.0,0.0,0.0,0.0,0.03405039914464824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029420180395511863,0.0
36,140,0.6000000000000001,1.0,0.0,0.0,0.0031095562597996482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002072441316172087,0.0,0.3490073143077504,0.0,0.0,0.0,0.0,0.0,0.0,-0.00091782075954902,0.0,0.0,0.0,0.00022529296656360824,0.01398974228523938,0.0,0.0,0.0,0.0,0.0,0.033916382044421545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027419742119464408,0.0
