row,dataset_row,base_value,prediction,ClsNmCtnEncod,ParamDfRtn,MtdModFINAL,RtnTypByte[],MtdModPUBLIC,ClsEscapInvkd,MtdSanitiInvkd,ParamTypCtnStringbuilder,ClsNmEndsEncoder,MtdNmStrtSet,ClsSTATIC,MtdNmCtnEscapeNotUnescape,MtdNmCtnUnescape,MtdNmCtnStrip,MtdNmStrtPut,MethodEncodInvkd,MtdNmCtnVerif,MtdNmStrtGet,MtdNmCtnEncodNotEncoding,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsFINAL,ClsEncodInvkd,RtnTypCharSequence,MethodEscapInvkd,MethodMatchInvkd,MethodRegexInvkd,ParamTypCtnChar[],RtnTypStr,MtdNmCtnReplac,ClsNmCtnValid,MethodStripInvkd,MtdConstructor,ClsNmCtnEscap,ParamTypCtnStr,ParamTypCtnCharsequence,MtdNmStrtHas,ParamTypCtnByte[],MtdNmCtnRegex,ClsRegexInvkd,MtdReplacInvkd,MtdCtnParams,ClsNmCtnSaniti,ClsSanitiInvkd,MtdModSTATIC,MtdNmCtnSaniti,ClsPUBLIC
10,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0.0,-1.8973538018496328e-19,0.0,4.6352181934216654e-05,0.0,0.0,-0.00022555926150523827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3553856422122029e-05,0.0,0.0,-0.00022591323264914155,7.699286252148231e-06,1.8295465843767614e-05,0.0,-8.325231449292556e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.000256443112208467,0.0,0.0,0.0,0.0,0.0,6.437131653889763e-06,0.0,0.0,3.0309082405883617e-06,0.0,0.0,1.736360692332223e-06,0.0,0.0,0.0,-0.0002338190733176094,0.0,0.0008529547200906838
12,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10,0.0,0.0,0.0,-8.323304363954958e-06,0.0,0.0,-1.6542940257987618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.613739094882104e-06,0.0,0.0,-0.0006983491647258171,-2.144220284569246e-06,-7.775732582080648e-06,0.0,-1.7813008801527165e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.000723693856218566,0.0,0.0,0.0,0.0,0.0,0.0014501772700039918,0.0,0.0,2.3622232807462373e-05,0.0,0.0,1.4074588031978631e-06,0.0,0.0,0.0,1.5711474458338505e-05,0.0,-2.5889947933370073e-05
14,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,64,0.0,1.0842021724855044e-19,0.0,4.016094896176844e-06,0.0,0.0,-6.997798812336817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174859587962593e-06,0.0,0.0,-0.0006838362558838905,1.1068117899522017e-05,-4.462626507603224e-06,0.0,-5.192814533755791e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.000741300388518967,0.0,0.0,0.0,0.0,0.0,0.0014156734729419845,0.0,0.0,-4.982543553938795e-06,0.0,0.0,-6.555521657135931e-06,0.0,0.0,0.0,3.706822796208389e-05,0.0,-1.667282382010182e-05
22,43,0.0,-2.168404344971009e-19,0.0,-1.1305606749329883e-05,0.0,0.0,3.0976880264774595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434477748935007e-05,0.0,0.0,-0.0006642297606189451,-2.4541968552813053e-05,-2.531013485740878e-05,0.0,8.68369348482024e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006938870850890379,0.0,0.0,0.0,0.0,0.0,0.0013793045586230244,0.0,0.0,5.403336317964323e-06,0.0,0.0,2.5213056019363058e-06,0.0,0.0,0.0,-2.7671910008959466e-05,0.0,3.0491169332909345e-05
23,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,245,0.0,-5.421010862427522e-20,0.0,-1.0066683417641477e-05,0.0,0.0,-0.0002316296162925193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1636440589592152e-05,0.0,0.0,-0.00022697293560880235,2.0837616123446892e-05,1.526508524503557e-05,0.0,-1.3756764193361484e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019043429129663797,0.0,0.0,0.0,0.0,0.0,-3.8099656862254404e-05,0.0,0.0,6.3911052260168346e-06,0.0,0.0,-2.8386538028363078e-06,0.0,0.0,0.0,-0.00016667721294587478,0.0,0.0008263455672358366
28,214,0.0,0.0,0.0,1.0799258531390341e-05,0.0,0.0,2.3732323493739377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263905102491e-06,0.0,0.0,-0.0006952801926443017,0.0014026380051325971,-6.307952832483566e-06,0.0,-1.9927385270317952e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006867922818131249,0.0,0.0,0.0,0.0,0.0,-3.8764297089018205e-05,0.0,0.0,1.98600144775408e-06,0.0,0.0,1.0863406505719979e-05,0.0,0.0,0.0,-2.0965006046308687e-05,0.0,9.754215481863134e-06
29,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,235,0.0,-1.0842021724855044e-19,0.0,2.1409917305977116e-05,0.0,0.0,-0.00020530242388923587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071085752848927e-05,0.0,0.0,-0.0007671621528457664,-2.559850934097249e-05,-2.0935765492502186e-05,0.0,-1.0334276449033327e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.000756453019327907,0.0,0.0,0.0,0.0,0.0,0.0012055822998630512,0.0,0.0,-9.332412197658896e-06,0.0,0.0,-2.102623620990276e-05,0.0,0.0,0.0,-0.00024071332213912677,0.0,0.000779155043194588
34,53,0.0,-1.0842021724855044e-19,0.0,2.4525776901289994e-05,0.0,0.0,2.3558936903743737e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47489593774757e-05,0.0,0.0,-0.0007240161148717504,8.39617870493203e-06,-3.6731294029651887e-06,0.0,-1.518414368527589e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006917475778791287,0.0,0.0,0.0,0.0,0.0,0.0014025018894462972,0.0,0.0,6.752255973935899e-06,0.0,0.0,-4.6889866388547464e-05,0.0,0.0,0.0,-5.14612567302352e-06,0.0,-1.765629844203727e-05
35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,80,0.0,2.168404344971009e-19,0.0,-8.235165512377544e-06,0.0,0.0,-1.7654039087572484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0644628318129432e-05,0.0,0.0,-0.0006877583926277513,-3.7210457509942025e-05,-1.6376608991897513e-05,0.0,1.4544652019016391e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006583709098414646,0.0,0.0,0.0,0.0,0.0,0.0013582026611954582,0.0,0.0,-1.2644213463916995e-05,0.0,0.0,-7.542713370597066e-06,0.0,0.0,0.0,3.0466456976264578e-05,0.0,3.193410189665106e-05
41,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,29,0.0,-1.0842021724855044e-19,0.0,2.702187429172751e-05,0.0,0.0,1.0702956689585521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.484279405912033e-05,0.0,0.0,-0.0007019572094620942,3.3041273769078093e-06,8.47863016765064e-06,0.0,3.0122702486488527e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006835256894018549,0.0,0.0,0.0,0.0,0.0,0.0013861790307294767,0.0,0.0,1.7307539495633136e-05,0.0,0.0,-1.4974365103933608e-06,0.0,0.0,0.0,-2.526866209680202e-05,0.0,-1.928197644873848e-05
45,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,211,0.0,-1.0842021724855044e-19,0.0,-8.497466567151457e-06,0.0,0.0,-2.594071157876468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.806106152502309e-05,0.0,0.0,-0.000667688966845908,-2.2282985164126097e-06,-2.4026583260495857e-05,0.0,1.808046257363086e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007133642729734738,0.0,0.0,0.0,0.0,0.0,0.0013938175997610684,0.0,0.0,3.1547604786478263e-06,0.0,0.0,-1.5137134247396974e-05,0.0,0.0,0.0,-1.8909773284123578e-05,0.0,4.2679322935356735e-05
51,121,0.0,0.0,0.0,-1.1418655374939198e-05,0.0,0.0,6.0905309515421685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.764086357950352e-05,0.0,0.0,-0.0007275034980668614,1.7390447368581536e-05,-1.2422015841296118e-05,0.0,4.833593927077542e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006812657530756693,0.0,0.0,0.0,0.0,0.0,0.001433428504096236,0.0,0.0,2.8558620517093668e-05,0.0,0.0,4.232112643263062e-05,0.0,0.0,0.0,-2.3293617332695964e-05,0.0,-4.9078420022195965e-05
52,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,69,0.0,-5.421010862427522e-20,0.0,1.8652833867909852e-05,0.0,0.0,-1.0985554523909442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.274288115037456e-06,0.0,0.0,-0.002811789252258173,0.0014107424824375769,4.545639288808779e-06,0.0,-4.076687112983958e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.1270138119624554e-06,0.0,0.0,0.0,0.0,0.0,0.0014094883822268877,0.0,0.0,7.574974584807964e-06,0.0,0.0,-9.770451759559638e-06,0.0,0.0,0.0,1.003658179086614e-05,0.0,1.4418509777699303e-05
