row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
10,123,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
11,180,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,221,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
13,170,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,160,0.004,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.00833333333333331,-0.001999999999999999,0.0,0.0006666666666666644,0.0,0.0,0.0,0.0,-0.009666666666666646,0.0,0.0,0.0,-0.0003333333333333326,0.0003333333333333338,0.0,0.0,0.0,-0.0006666666666666644
15,87,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
16,218,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,125,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,97,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
19,91,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
20,206,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
21,240,0.004,0.0,0.0,0.0,0.0,-0.001199999999999997,0.005466666666666653,-0.002333333333333328,0.0,0.0009333333333333302,0.0,0.0,0.0,0.0,-0.011533333333333305,0.009333333333333312,0.0,0.0,0.00046666666666666737,-0.002066666666666664,0.0,0.0,0.0,-0.0030666666666666676
22,90,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,44,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,166,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,126,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
26,189,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,174,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,137,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,118,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,197,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
32,34,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,14,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,92,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,17,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,140,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,136,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,0.004,-3.469446951953614e-18,0.0,0.0,0.0,-0.0013333333333333324,-0.001000000000000003,-0.0019999999999999983,0.0,-0.000999999999999999,0.0,0.0,0.0,0.0,-0.00899999999999998,0.011666666666666641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333322
39,188,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,64,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,81,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,145,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,176,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,230,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,74,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
47,23,0.004,-1.734723475976807e-18,0.0,0.0,0.0,0.0,-0.0016666666666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666661,0.0,0.0,0.0,0.0003333333333333332,-0.0010000000000000005,0.0,0.0,0.0,0.0
48,205,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
49,132,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
50,89,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,161,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,224,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,50,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
54,82,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,72,0.004,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.00833333333333331,-0.001999999999999999,0.0,0.0006666666666666644,0.0,0.0,0.0,0.0,-0.009666666666666646,0.0,0.0,0.0,-0.0003333333333333326,0.0003333333333333338,0.0,0.0,0.0,-0.0006666666666666644
56,51,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,202,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,222,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,213,0.004,0.0,0.0,0.0,0.0,-0.001199999999999997,0.005466666666666653,-0.002333333333333328,0.0,0.0009333333333333302,0.0,0.0,0.0,0.0,-0.011533333333333305,0.009333333333333312,0.0,0.0,0.00046666666666666737,-0.002066666666666664,0.0,0.0,0.0,-0.0030666666666666676
60,138,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,229,0.004,-1.734723475976807e-18,0.0,0.0,0.0,-0.0006666666666666666,0.008666666666666645,-0.0019999999999999987,0.0,0.0006666666666666637,0.0,0.0,0.0,0.0,-0.00999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006666666666666665
62,217,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
63,76,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
64,159,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,43,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
66,69,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,165,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,42,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
69,242,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,30,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,38,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,225,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,186,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
74,245,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
75,198,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,98,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
77,155,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,49,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
79,133,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
80,204,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
81,18,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
82,117,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,7,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
84,215,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,29,0.004,-1.734723475976807e-18,0.0,0.0,0.0,0.0,-0.001333333333333334,0.0,0.0,-0.0013333333333333344,0.0,0.0,0.0,0.0,-0.0013333333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,163,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,83,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,248,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,96,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,103,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,169,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,131,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,75,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,212,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
95,243,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
96,195,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,119,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
98,65,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
99,53,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,115,0.004,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,93,0.004,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.00833333333333331,-0.001999999999999999,0.0,0.0006666666666666644,0.0,0.0,0.0,0.0,-0.009666666666666646,0.0,0.0,0.0,-0.0003333333333333326,0.0003333333333333338,0.0,0.0,0.0,-0.0006666666666666644
102,37,0.004,-4.336808689942018e-18,0.0,0.0,0.0,-0.0006666666666666657,-0.0013333333333333342,-0.001999999999999995,0.0,0.0006666666666666651,0.0,0.0,0.0,0.0,-0.009333333333333312,0.011999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333327
