readInputPrefixFeature,getInputPrefixFeature,findInputPrefixFeature,removeInputPrefixFeature,parseInputPrefixFeature,copyMixedPrefixFeature,moveMixedPrefixFeature,doMixedPrefixFeature,writeTargetPrefixFeature,setTargetPrefixFeature,addTargetPrefixFeature,updateTargetPrefixFeature,saveTargetPrefixFeature,runTargetPrefixFeature,execTargetPrefixFeature,sendTargetPrefixFeature,logTargetPrefixFeature,printTargetPrefixFeature,evalTargetPrefixFeature,readInputNRMInvokes,getInputNRMInvokes,findInputNRMInvokes,removeInputNRMInvokes,parseInputNRMInvokes,listInputNRMInvokes,peekInputNRMInvokes,pollInputNRMInvokes,retrieveInputNRMInvokes,asInputNRMInvokes,pullInputNRMInvokes,elementInputNRMInvokes,copyMixedNRMInvokes,moveMixedNRMInvokes,doMixedNRMInvokes,writeTargetNRMInvokes,setTargetNRMInvokes,addTargetNRMInvokes,updateTargetNRMInvokes,saveTargetNRMInvokes,runTargetNRMInvokes,execTargetNRMInvokes,sendTargetNRMInvokes,logTargetNRMInvokes,printTargetNRMInvokes,evalTargetNRMInvokes,pushTargetNRMInvokes,insertTargetNRMInvokes,formatTargetNRMInvokes,offerTargetNRMInvokes,fatalTargetNRMInvokes,errorTargetNRMInvokes,infoTargetNRMInvokes,traceTargetNRMInvokes,warnTargetNRMInvokes,severeTargetNRMInvokes,fineTargetNRMInvokes,configTargetNRMInvokes,debugTargetNRMInvokes,generalNRCategoryFeature,generalParamNRCategoryFeature,generalReturnNRCategoryFeature,fileNRCategoryFeature,fileParamNRCategoryFeature,fileReturnNRCategoryFeature,logNRCategoryFeature,logParamNRCategoryFeature,logReturnNRCategoryFeature,webNRCategoryFeature,webParamNRCategoryFeature,webReturnNRCategoryFeature,dbNRCategoryFeature,dbParamNRCategoryFeature,dbReturnNRCategoryFeature,xmlNRCategoryFeature,xmlParamNRCategoryFeature,xmlReturnNRCategoryFeature,guiNRCategoryFeature,guiParamNRCategoryFeature,guiReturnNRCategoryFeature,StringParam,String[]Param,Byte[]Param,Char[]Param,primitiveParam,DFfromNRMtoThis,DFfromNRMtoRet,DFfromParamToNRM,DFfromParamToThis,DFfromNRMtoParam,concreteMethod,isInterface,isAbstractClass,isConcreteClass,inputPrefixType,targetPrefixTye,mixedPrefixType,generalClassNamePatternCat,fileClassNamePatternCat,logClassNamePatternCat,webClassNamePatternCat,xmlClassNamePatternCat,guiClassNamePatternCat,dbClassNamePatternCat
0.0,-0.12877575856823664,0.0,0.0,0.0,0.0,0.0,0.0,-0.005382621248986453,-0.002824456573057299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009731422222490752,0.0,0.0,-0.008624527187366718,0.0,0.0,0.0,0.0,0.0,-0.022035095866745125,0.0,0.0,-0.034798785262426996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006142985288736667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009110620806435805,0.0,0.0,0.0,0.0,-0.02057372697551757,0.0,0.0,0.0
0.0,0.13199023582101538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523644062039764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011134325144758594,0.0,0.0,0.017422129889613953,0.0,0.0,0.0,0.0,0.0,0.027590622592279932,0.0,0.0,0.05593900493581553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01575938074407678,0.0,0.01440455070279707,0.0,0.0,0.0,0.042646324492690665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04941568613964231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.21002789834277705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024757089446427707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03447875654820032,-0.018744012899386726,0.0,-0.028174290174511347,0.0,-0.05276251166509803,-0.018803880148217236,0.0,0.02570877900107962,0.0,0.0,0.0,0.0,0.0,0.022357016017599207,-0.026789047783316457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1514745618910266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020046768332563972,0.0,0.0,0.015423937892119523,0.0,0.0,0.0,0.0,0.0,0.03797515682901935,0.0,0.0,0.058435021452081744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030101942734371074,0.0,0.0196013140746275,0.0,0.005793961577907648,0.0,0.0739462405304827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005867761352466527,0.0,0.0,0.0
0.0,-0.10784441840101863,0.0,0.0,0.0,0.0,0.0,0.0,-0.003948550175150473,-0.006581432098670768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009887283596835387,0.0,0.0,-0.012997103830467076,0.0,0.0,0.0,0.0,0.0,-0.02381374954378021,0.0,0.0,-0.041039545593180835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01175287163768384,0.0,0.0,0.0,-0.013584287996785184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016550757126427607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.10489284644218108,0.0,0.0,0.0,0.0,0.0,0.0,-0.010430170655571598,-0.003453548699168696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011332090822008856,0.0,0.0,-0.011613116839088278,0.0,0.0,0.0,0.0,0.0,-0.028383351103480146,0.0,0.0,-0.03653545997113463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013223161951933954,0.0,0.0,0.0,-0.00998875338516533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018147500130267422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.18044581309439925,0.0,0.0,0.0,0.0,0.0,0.0,-0.014046425494479965,-0.019783669325283935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01934240392275214,0.0,0.0,0.02483085678713351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027265604960581225,0.0,-0.030188679997641136,0.0,0.0,-0.019946817216332135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017529329693101003,-0.018025580314269027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1441220320230103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017193884058754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005510157123013282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013194262269799122,0.0,0.0,0.013873840666830674,0.0,0.0,0.0,0.0,0.0,0.027682914893477885,0.0,0.0,0.043817044642516664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011878200326064741,0.0,0.0,0.0,0.04876535933570876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965091654565765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13973050221536062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245254590313183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037789755951218584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034335765381351364,0.0,0.0,0.020074495930126453,0.0,0.0,0.0,0.0,0.0,0.03289589639241342,0.0,0.0,0.052110582645907205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01569368843875625,0.0,0.0,0.0,0.06158744014093038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06467830478627005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09106957394751575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043546410602172625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05341211472878555,0.0,0.0,0.02456513232935088,0.0,0.0,0.0,0.0,0.0,0.03966745739242355,0.0,0.0,0.04106206590411998,0.0,0.0,0.0,0.0,0.0,0.01677637762813186,0.0,-0.025313051229954704,-0.03483387630289181,0.029298178995595985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.09519083545710495,0.0,0.0,0.0,0.0,0.0,0.0,-0.005870944236426923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013283518540013787,0.0,0.0,-0.009831005085120541,0.0,0.0,0.0,0.0,0.0,-0.023248979747760447,0.0,0.0,-0.03715121612099613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011035721325790468,0.0,0.0,0.0,-0.015264612431697477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016193340479180102,0.0,0.0,0.0,0.0,-0.020929826575909152,0.0,0.0,0.0
0.0,0.12328315961784714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014710343113519167,0.0,0.0,0.010526191399873985,0.0,0.0,0.0,0.0,0.0,0.019364153432718672,0.0,0.0,0.03555138507222414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03130057799890884,-0.026671490691435967,0.009786787391295937,0.0,0.0,0.0,-0.04010377858801502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02981283941578589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13619749088249206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05430861886045083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013726916032740594,0.0,0.0,0.010960196353421168,0.0,0.0,0.0,0.0,0.0,0.03392370891822081,0.0,0.0,0.05477160406064696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02427550436506904,0.0,0.0,0.0,0.06523084009738048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06835879124181855,0.0,0.0,0.0,0.0,-0.04308700414557387,0.0,0.0,0.0
0.0,0.13938982181321014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05460033685408525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015206022561594396,0.0,0.0,0.010217422819042062,0.0,0.0,0.0,0.0,0.0,0.029988370019146858,0.0,0.0,0.04229848329609131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028175540706878388,0.021329153988904836,0.0,0.0,0.0,0.06022262164597689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735899743754932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
