ClsNmCtnWeb,MtdNmCtnSend,MtdNmCtnExecut,MtdModFINAL,ClsNmCtnInput,ClsNmEndsReq,ClsNmCtnRedirect,ParamDfSiMtdRun,ParamTypCtnSql,ParamDfSiMtdDump,ParamDfSiMtdStream,MtdWritInvkd,MtdSetInvkd,MtdNmCtnHandl,ParamDfSiMtdLog,MtdModPRIVATE,ClsNmCtnManager,RtnTypResultSet,MtdExecutInvkd,ClsFINAL,ParamDfSiMtdPrint,MtdUpdatInvkd,ClsWebInvkd,MtdNmCtnLog,ParamTypCtnDb,ParamDfSiMtdExecut,MtdRunInvkd,ParamTypCtnStr,ParamDfSiMtdUpdat,MtdReplacInvkd,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,ClsLogInvkd,MtdParsInvkd,ParamTypCtnWeb,ParamDfSiMtdHandl,MtdModPUBLIC,ParamTypCtn.io.,ClsNmEndsRender,MtdNmCtnWrit,InnerCls,MtdLogInvkd,MtdNmCtnPrint,MtdPutInvkd,ClsDbInvkd,ParamTypCtnStringbuilder,ParamDfSiMtdWrit,ClsNmCtnResponse,ClsNmCtnJdbc,MtdNmStrtSet,ClsSTATIC,MtdNmCtnUpdat,MtdNmCtnRedirect,ParamDfSiMtdSet,MtdNmCtnStream,ParamDfSiMtdPut,Implicit method,Cls.io.Invkd,Cls.net.Invkd,ClsNmCtn.io.,MtdHandlInvkd,ClsNmCtnHtml,MtdNmStrtOn,ClsAnonymous,ParamTypCtnChar[],MtdNmCtnReplac,MtdPrintInvkd,ClsNmCtnNet,MtdConstructor,ParamDfSiMtdSend,MtdSendInvkd,MtdNmCtnRun,ParamTypCtnCharsequence,ParamTypCtnByte[],MtdLoneGetterOrSetter,ParamDfSiMtdPars,MtdCtnParams,MtdNmCtnDump,MtdDumpInvkd,ClsNmCtnSql,ClsPUBLIC,MtdNmCtnSetheader
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008974069989944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011936823863989933,0.0,0.0,-0.008104285492081439,-0.008248013843669449,0.0,0.0,-0.007758982368279819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017837794584603932,0.0,0.0,-0.007683504879069775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00836856027042437,0.0,-0.13466289373834703,0.0,0.0,0.0,-0.012994811788805658,0.0
0.0,0.0,0.0,0.0,0.00389640529610058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150160514358136,0.0,0.0,0.0,0.0,0.0,0.0,0.004965414604633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12434775881572874,0.0,0.0,0.0,0.0,0.01623515964920067,0.0,0.0,0.0,0.0,0.0,0.007171862684155499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045099401271346375,0.0,0.0,0.0,0.0,0.0,0.24308886611254726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22892151388629023,0.0,0.0,0.0,0.00612438308779594,0.0
0.0,0.0,0.0,0.029408401731285946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482304746728902,0.0,0.0,0.0,0.0,0.0,0.0446500627084873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321103841555169,0.0,0.0,0.0,0.0,0.032931295506224624,0.0,0.0,0.0,0.0,0.0,0.024365137421940814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006536196939371117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040869040583279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865779544984521,0.0,0.0,0.0,0.012712429040576085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004987952065227693,-0.005305952747869233,0.0,0.0,0.0,0.0,0.0,0.0,-0.006595912935426107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002175132557766968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005775120539955561,0.0,0.0,0.0,-0.003173155930794392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018361853287878295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029361691256770805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005078004355496652,0.0,-0.17315587472268926,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.021973851652493923,0.0,0.0,0.0,0.0,0.0,-0.004855657018199344,-0.006940993917979281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014145473125836373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006014288529012446,0.0,0.0,0.0,-0.006008029822754337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01642168878083994,0.0,0.0,0.0,0.0,0.0,-0.005805231996444422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007967369198895735,0.0,-0.11898601168703368,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003859088203866097,-0.0070198595315780704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014233413252085849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00441986132433082,0.0,0.0,0.0,-0.004829552757723111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012741094095713522,0.0,0.0,0.0,0.0,0.0,-0.004903343411253284,0.0,0.0,0.0,0.0,0.0,-0.003195982114417184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005385690996109958,0.0,-0.16075832695288234,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.09297946905492172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817463618131552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04096220447404439,0.0,0.0,0.0,0.005023281732090282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21481164271556763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016524080922860174,0.0,0.0,0.0,0.03316317968235643,0.0,0.1909416743594249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830773418286283,0.0,0.0,0.0,0.004917091175224223,0.0
0.0,0.0,0.0,0.02106978581886723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023576347594038583,0.0,0.0,0.0,0.0,0.0,0.0,0.0183546909697146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10457254993185246,0.0,0.0,0.0,0.0,0.01707070616583474,0.0,0.0,0.0,0.0,0.0,0.022571005895722203,0.0,0.0,0.0,0.0,0.0,0.0,-0.011446600205167301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025444133894205755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18586469769499112,0.0,0.0,0.0,0.013906155919232582,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006550936921822561,-0.007334668653434765,0.0,0.0,0.0,0.0,0.0,0.0,-0.009453295823052023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014212590109817461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008808965971047146,0.0,0.0,0.0,-0.007583215886981991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020821666188411154,0.0,0.0,0.0,0.0,0.0,-0.004801386074369113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00579450037944664,0.0,-0.14080614451550844,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011057351810375772,0.0,0.0,0.0,-0.006635151805928913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025094229955489506,0.0,0.0,0.0,0.0,-0.10771634891167364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013238004306486728,0.0,0.0,0.0,-0.01698975896906438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03793847178826245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026000583811139275,0.0,0.0,0.0,0.0,0.0,0.0,-0.013257725863385184,0.0,0.10092674966331866,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00671394194146127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013393988328087747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003632542119636254,0.0035553264133077094,0.0,0.0,0.0,0.0,0.0,0.0,0.0013521858216584315,0.0,0.0,0.0010460990680221105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012309602965636529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12013850978233512,0.0,0.0,0.24271583132213828,0.0,0.3179727713746978,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.03240201607290483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005725302417196613,-0.004538013138571985,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036400362363819827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008494004493868841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007403740168227052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013270648034431811,0.0,0.0,-0.021374386088852265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004476522175101231,0.0,-0.11290922681322842,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.018431890738526968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398457544067495,0.0,0.0,0.0,0.0,0.0,0.0,0.015272520798745437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314800705548162,0.0,0.0,0.0,0.0,0.01576862984384686,0.0,0.0,0.0,0.0,0.0,0.020620995357547297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027789205701509466,0.0,0.0,0.0,0.006958340665585128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18435914713886625,0.0,0.0,0.0,0.010156760246388202,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003210048583303663,-0.007721389913368667,0.0,0.0,-0.0029405039131739363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014840075647658369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004821070113445941,0.0,0.0,0.0,-0.004102489964399627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013102076284114235,0.0,0.0,0.0,0.0,0.0,-0.005100285531750367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005128121116513416,0.0,-0.16038015157223204,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06282048272297612,-0.01680885791465825,0.0,0.0,0.0,0.0,0.0,0.0,-0.018348983437958592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03142359798510909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348185122949665,0.0,0.0,0.0,0.0,0.0,0.0,-0.04411903789592475,0.0,0.0,0.0,0.0,0.0,0.0,-0.012580528526618118,0.0,0.0,0.0,-0.013758837355347131,0.0,0.20059016563322182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17600322271073404,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004006472384123064,-0.007420750939186844,0.0,0.0,-0.002312659761274344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015231899516642836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005375181964409571,0.0,0.0,0.0,-0.005140498427263987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012656398307079786,0.0,0.0,0.0,0.0,0.0,-0.004532183354608681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005868018659670635,0.0,-0.15880214932570053,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02934632962413239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383508270097487,0.0,0.0,0.2066880660938203,0.0,0.010839300516605936,0.0,0.0,0.062240496067274415,0.0,0.0,0.0075066079279272335,0.00413915230089386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032963775493158876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16478653557146355,0.2304698699312847,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.03736145667252774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034287337603593174,-0.0058355537352272925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026508696541756066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005554312369675164,0.0,0.0,0.0,-0.002581733019162258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009798993937547669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002273448399421276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004289324812945463,0.0,-0.15371647996056723,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017833549522859097,0.0,0.0,0.0,0.0,0.0,0.0,-0.02159441022825479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00985068682766449,-0.020575491835074417,0.0,0.0,-0.00871446351207067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030127391408326473,0.0,0.0,-0.01704072579097768,0.0,0.0,0.0,0.0,0.0,0.0,-0.05772021428669597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010976568033172731,0.0,0.0,0.0,0.0,0.0,-0.02939935860471734,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008999884292571458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006122607099970211,0.0,0.0,0.0,0.0,0.0,0.0,-0.015803950039468776,0.0,0.0,0.0,-0.009662119640291752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029983392586957303,0.0,0.0,-0.026870088027715566,0.0,0.0,0.0,0.0,0.0,0.0,-0.08788767715812768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013372381240718628,0.0,0.0,-0.0058622353651298365,0.0,0.0,-0.019629457146511525,0.0
