readInputPrefixFeature,getInputPrefixFeature,findInputPrefixFeature,removeInputPrefixFeature,parseInputPrefixFeature,copyMixedPrefixFeature,moveMixedPrefixFeature,doMixedPrefixFeature,writeTargetPrefixFeature,setTargetPrefixFeature,addTargetPrefixFeature,updateTargetPrefixFeature,saveTargetPrefixFeature,runTargetPrefixFeature,execTargetPrefixFeature,sendTargetPrefixFeature,logTargetPrefixFeature,printTargetPrefixFeature,evalTargetPrefixFeature,readInputNRMInvokes,getInputNRMInvokes,findInputNRMInvokes,removeInputNRMInvokes,parseInputNRMInvokes,listInputNRMInvokes,peekInputNRMInvokes,pollInputNRMInvokes,retrieveInputNRMInvokes,asInputNRMInvokes,pullInputNRMInvokes,elementInputNRMInvokes,copyMixedNRMInvokes,moveMixedNRMInvokes,doMixedNRMInvokes,writeTargetNRMInvokes,setTargetNRMInvokes,addTargetNRMInvokes,updateTargetNRMInvokes,saveTargetNRMInvokes,runTargetNRMInvokes,execTargetNRMInvokes,sendTargetNRMInvokes,logTargetNRMInvokes,printTargetNRMInvokes,evalTargetNRMInvokes,pushTargetNRMInvokes,insertTargetNRMInvokes,formatTargetNRMInvokes,offerTargetNRMInvokes,fatalTargetNRMInvokes,errorTargetNRMInvokes,infoTargetNRMInvokes,traceTargetNRMInvokes,warnTargetNRMInvokes,severeTargetNRMInvokes,fineTargetNRMInvokes,configTargetNRMInvokes,debugTargetNRMInvokes,generalNRCategoryFeature,generalParamNRCategoryFeature,generalReturnNRCategoryFeature,fileNRCategoryFeature,fileParamNRCategoryFeature,fileReturnNRCategoryFeature,logNRCategoryFeature,logParamNRCategoryFeature,logReturnNRCategoryFeature,webNRCategoryFeature,webParamNRCategoryFeature,webReturnNRCategoryFeature,dbNRCategoryFeature,dbParamNRCategoryFeature,dbReturnNRCategoryFeature,xmlNRCategoryFeature,xmlParamNRCategoryFeature,xmlReturnNRCategoryFeature,guiNRCategoryFeature,guiParamNRCategoryFeature,guiReturnNRCategoryFeature,StringParam,String[]Param,Byte[]Param,Char[]Param,primitiveParam,DFfromNRMtoThis,DFfromNRMtoRet,DFfromParamToNRM,DFfromParamToThis,DFfromNRMtoParam,concreteMethod,isInterface,isAbstractClass,isConcreteClass,inputPrefixType,targetPrefixTye,mixedPrefixType,generalClassNamePatternCat,fileClassNamePatternCat,logClassNamePatternCat,webClassNamePatternCat,xmlClassNamePatternCat,guiClassNamePatternCat,dbClassNamePatternCat
0.0,-0.06430999232852674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019507357095161822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017907109622127042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01974264697718492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021226393200234672,-0.017817662476342744,0.0,-0.018676391487004448,0.0,-0.04382031869611044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03714771734115727,-0.03459932310680085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10029243544851613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10414522673830612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031047657895799986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05774358389585143,0.03180639850374202,0.031061779582756688,0.0,0.02665054600704857,0.0,0.11951299619076544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04910193991920621,0.13434680951118183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.15718680010947852,0.0,0.0,0.0,0.0,0.0,0.0,-0.002972291123948861,-0.013282455471974012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00979960879410996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256936150907175,0.0,0.0,0.0,0.0,-0.01852472461630277,-0.04294494059140416,0.0,-0.016096819823420767,0.0,0.0,0.0,0.0,0.0,-0.022994556201704354,-0.0429822108150038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09860866339379117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02856941444121483,0.0,0.0,0.020613456663413268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021852917652232535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047127530597446,0.027160390021316434,0.02540676512087615,0.0,0.018834641036619193,0.0,0.14471300435058979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022126323141437355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.06421817487740385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208609226657973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020336177192010186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02595984279458287,-0.022374482393132833,-0.01981376265228375,0.0,-0.016401139335937228,0.0,-0.033903125184080236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02916696287360519,-0.04172032236181754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.05928961331740239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025277217669380545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023644888345005614,0.0,0.0,-0.022936914187788426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024470411061583163,-0.025216526386022734,-0.021796903816808887,0.0,0.0,0.0,-0.02965012295118901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02822022742998203,-0.0342520871654882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.12228526884063817,0.0,0.0,0.0,0.0,0.0,0.0,-0.003373731099235688,-0.013244314420908036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070142681183141264,0.0,0.0,0.007336711828210437,0.0,0.0,0.007043794091027659,0.0,-0.012900680212754423,0.0,0.0,0.0,0.0,0.0,-0.028734887313102406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056047900238322734,-0.05273326923242012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10158112516266923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10470539520510942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519011300430298,0.0,0.0,0.030476652356269285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460124776844362,0.031183635326630498,0.0,0.03402269649666542,0.0,0.09345574155502433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844363820931111,0.14940322712972215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08811280186361006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10937196184350724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02670196223547383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03473719529260517,0.031139753178861102,0.0,0.04073400200019575,0.0,0.09412330591694713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126651329763557,0.15485315686393875,0.0,0.0,0.0,0.0,0.0,0.05693534381299489,0.0,0.0
0.0,0.05101714425758119,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032653291643818805,-0.01479622522712192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0963108780925417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0442014843037034,0.0,0.0,0.0,-0.03942860528462772,-0.0028751997255986694,-0.047459892509030696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0736188748073386,0.0,0.0,0.0,0.0,0.0,-0.0061079653503825476,0.0,0.0
0.0,-0.06118851942873179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02080092039562531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01865818537296682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01718607946674966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018034248547364233,-0.020803578113206118,-0.018360596661721094,0.0,0.0,0.0,-0.04131069473496154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03074789665041345,-0.0422991643298676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0648885677454765,0.0,0.0,0.0,0.0,0.0,0.0,-0.005712077646508464,-0.017657800429446854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010681597434256812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022238572364057487,0.0,0.0,0.0,0.0,0.0,-0.04648945305989397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03685059656330416,-0.06549942641822738,0.0,0.0,-0.03982347098200297,0.0,0.0,-0.00372918737278463,0.0,0.0
0.0,0.08395632761073994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15309338420750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03223481577283471,0.0,0.0,0.02805348801056781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02713035650333234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03224685709873864,0.02653543603714766,0.0,0.0,0.0,0.10549287976137396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05756355530062195,0.1587755076764532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07628748625596517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16606558882401942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032517082390303265,0.0,0.0,0.02686702250594682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023089716357579726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03457100706717292,0.0,0.0,0.02533445917522268,0.0,0.0886337405282224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04505083702690416,0.15665556311774265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
